# Phase knife nuller coupling vs. separation (horizontal cut through peak)
# Generated: 2026-08-13 09:33:26
#
# Band                    : H (red channel)
# Band edges [nm]         : 1490.0 - 1780.0
# Central wavelength [nm] : 1635.0
# Fractional bandwidth    : 0.1774
# Num. wavelengths        : 1
# Wavelength of this cut  : 1635.0 nm
#
# Pupil                   : Keck
# Pupil diameter [mm]     : 13.1400
# F/#                     : 2.580
# Focal length [mm]       : 33.9012
#
# Fiber type              : bessel
# Fiber core radius [um]  : 2.750
# Fiber NA                : 0.230
#
# Phase step [rad]        : 3.141593
# Knife clocking [deg]    : 0.00
# Knife offset [samp]     : X = 0, Y = 0
# Zernike nolls           : [4 5 6 7 8]
# Zernike coeffs [waves]  : [0 0 0 0 0]
#
# Grid size N             : 1024
# Aperture radius [samp]  : 508
# Image samp [samp/lam0F#]: 400
# Image FOV [lam0/D]      : 10
#
# Column 1: separation [lambda0/D]
# Column 2: coupling efficiency [fractional, not percent]
separation_lambda0_over_D,coupling_efficiency
1.865,0.06925028843
1.8675,0.06871729904
1.87,0.06818754889
1.8725,0.06766103465
1.875,0.06713775276
1.8775,0.06661769951
1.88,0.06610087096
1.8825,0.06558726299
1.885,0.06507687129
1.8875,0.06456969134
1.89,0.06406571847
1.8925,0.06356494779
1.895,0.06306737424
1.8975,0.0625729926
1.9,0.06208179743
1.9025,0.06159378314
1.905,0.06110894397
1.9075,0.06062727398
1.91,0.06014876704
1.9125,0.05967341689
1.915,0.05920121707
1.9175,0.05873216097
1.92,0.05826624183
1.9225,0.05780345271
1.925,0.05734378652
1.9275,0.05688723602
1.93,0.05643379381
1.9325,0.05598345234
1.935,0.05553620391
1.9375,0.05509204067
1.94,0.05465095465
1.9425,0.0542129377
1.945,0.05377798155
1.9475,0.05334607778
1.95,0.05291721786
1.9525,0.0524913931
1.955,0.05206859467
1.9575,0.05164881365
1.96,0.05123204095
1.9625,0.05081826738
1.965,0.05040748361
1.9675,0.0499996802
1.97,0.04959484759
1.9725,0.0491929761
1.975,0.04879405593
1.9775,0.04839807717
1.98,0.04800502979
1.9825,0.04761490368
1.985,0.04722768859
1.9875,0.04684337418
1.99,0.04646195
1.9925,0.04608340552
1.995,0.04570773008
1.9975,0.04533491294
2,0.04496494327
2.0025,0.04459780717
2.005,0.04423349538
2.0075,0.04387199718
2.01,0.04351330153
2.0125,0.04315739722
2.015,0.04280427302
2.0175,0.04245391752
2.02,0.04210631926
2.0225,0.04176146669
2.025,0.04141934817
2.0275,0.04107995197
2.03,0.04074326632
2.0325,0.04040927935
2.035,0.04007797913
2.0375,0.03974935364
2.04,0.03942339084
2.0425,0.03910007858
2.045,0.03877940468
2.0475,0.0384613569
2.05,0.03814592291
2.0525,0.03783309037
2.055,0.03752284685
2.0575,0.03721517989
2.06,0.03691007697
2.0625,0.03660752554
2.065,0.03630751299
2.0675,0.03601002666
2.07,0.03571505384
2.0725,0.03542258183
2.075,0.03513259783
2.0775,0.03484508903
2.08,0.03456004261
2.0825,0.03427744568
2.085,0.03399728532
2.0875,0.0337195486
2.09,0.03344422256
2.0925,0.03317129419
2.095,0.03290075049
2.0975,0.03263257842
2.1,0.03236676491
2.1025,0.03210329686
2.105,0.03184216119
2.1075,0.0315833448
2.11,0.0313268345
2.1125,0.03107261721
2.115,0.03082067977
2.1175,0.03057100896
2.12,0.03032359161
2.1225,0.03007841458
2.125,0.02983546464
2.1275,0.02959472865
2.13,0.02935619335
2.1325,0.02911984555
2.135,0.02888567205
2.1375,0.02865365972
2.14,0.0284237953
2.1425,0.02819606559
2.145,0.02797045743
2.1475,0.02774695763
2.15,0.02752555301
2.1525,0.02730623043
2.155,0.02708897673
2.1575,0.02687377877
2.16,0.02666062343
2.1625,0.02644949761
2.165,0.0262403882
2.1675,0.02603328213
2.17,0.02582816634
2.1725,0.0256250278
2.175,0.02542385341
2.1775,0.02522463025
2.18,0.02502734535
2.1825,0.02483198575
2.185,0.02463853847
2.1875,0.02444699067
2.19,0.02425732947
2.1925,0.02406954198
2.195,0.02388361544
2.1975,0.02369953707
2.2,0.02351729406
2.2025,0.02333687375
2.205,0.02315826338
2.2075,0.02298145038
2.21,0.02280642214
2.2125,0.02263316599
2.215,0.02246166947
2.2175,0.02229192002
2.22,0.02212390522
2.2225,0.02195761259
2.225,0.02179302974
2.2275,0.02163014441
2.23,0.02146894422
2.2325,0.02130941699
2.235,0.02115155043
2.2375,0.02099533238
2.24,0.02084075079
2.2425,0.0206877935
2.245,0.0205364485
2.2475,0.02038670388
2.25,0.02023854762
2.2525,0.02009196786
2.255,0.01994695282
2.2575,0.01980349066
2.26,0.01966156964
2.2625,0.01952117809
2.265,0.01938230445
2.2675,0.01924493708
2.27,0.01910906446
2.2725,0.01897467512
2.275,0.01884175765
2.2775,0.01871030077
2.28,0.01858029311
2.2825,0.01845172342
2.285,0.01832458052
2.2875,0.01819885328
2.29,0.01807453063
2.2925,0.01795160156
2.295,0.0178300551
2.2975,0.01770988038
2.3,0.0175910666
2.3025,0.01747360295
2.305,0.01735747868
2.3075,0.01724268316
2.31,0.01712920579
2.3125,0.01701703602
2.315,0.0169061634
2.3175,0.01679657751
2.32,0.01668826799
2.3225,0.01658122457
2.325,0.01647543703
2.3275,0.01637089519
2.33,0.01626758897
2.3325,0.01616550833
2.335,0.01606464329
2.3375,0.01596498389
2.34,0.01586652036
2.3425,0.0157692429
2.345,0.0156731418
2.3475,0.01557820742
2.35,0.01548443016
2.3525,0.01539180051
2.355,0.01530030901
2.3575,0.01520994627
2.36,0.01512070289
2.3625,0.01503256967
2.365,0.01494553743
2.3675,0.01485959701
2.37,0.01477473937
2.3725,0.01469095548
2.375,0.01460823636
2.3775,0.0145265732
2.38,0.01444595717
2.3825,0.01436637955
2.385,0.01428783165
2.3875,0.0142103048
2.39,0.01413379051
2.3925,0.0140582803
2.395,0.01398376574
2.3975,0.01391023843
2.4,0.01383769012
2.4025,0.0137661126
2.405,0.0136954977
2.4075,0.01362583727
2.41,0.01355712333
2.4125,0.0134893479
2.415,0.01342250303
2.4175,0.01335658092
2.42,0.0132915738
2.4225,0.01322747395
2.425,0.01316427365
2.4275,0.01310196537
2.43,0.01304054158
2.4325,0.01297999476
2.435,0.01292031755
2.4375,0.01286150255
2.44,0.01280354254
2.4425,0.01274643029
2.445,0.01269015858
2.4475,0.01263472037
2.45,0.01258010862
2.4525,0.01252631629
2.455,0.01247333651
2.4575,0.01242116236
2.46,0.0123697871
2.4625,0.01231920399
2.465,0.01226940627
2.4675,0.01222038737
2.47,0.01217214068
2.4725,0.01212465972
2.475,0.01207793799
2.4775,0.01203196914
2.48,0.01198674682
2.4825,0.01194226469
2.485,0.01189851657
2.4875,0.01185549623
2.49,0.0118131976
2.4925,0.01177161455
2.495,0.01173074111
2.4975,0.01169057128
2.5,0.0116510992
2.5025,0.01161231894
2.505,0.01157422477
2.5075,0.01153681086
2.51,0.01150007158
2.5125,0.01146400121
2.515,0.0114285942
2.5175,0.01139384496
2.52,0.01135974802
2.5225,0.01132629788
2.525,0.01129348918
2.5275,0.01126131652
2.53,0.01122977463
2.5325,0.01119885821
2.535,0.01116856203
2.5375,0.01113888097
2.54,0.01110980985
2.5425,0.01108134364
2.545,0.01105347726
2.5475,0.01102620577
2.55,0.01099952415
2.5525,0.01097342752
2.555,0.01094791105
2.5575,0.01092296988
2.56,0.01089859926
2.5625,0.01087479442
2.565,0.01085155066
2.5675,0.01082886336
2.57,0.01080672786
2.5725,0.01078513963
2.575,0.01076409408
2.5775,0.0107435867
2.58,0.01072361307
2.5825,0.01070416873
2.585,0.01068524928
2.5875,0.0106668504
2.59,0.01064896773
2.5925,0.01063159699
2.595,0.01061473396
2.5975,0.01059837439
2.6,0.01058251408
2.6025,0.01056714894
2.605,0.01055227479
2.6075,0.01053788756
