# Charge-2 vortex fiber nuller coupling vs. separation (azimuthal average)
# Generated: 2026-08-31 13:14:03
#
# Band                    : K (red channel)
# Band edges [nm]         : 1990.0 - 2460.0
# Central wavelength [nm] : 2225.0
# Fractional bandwidth    : 0.2112
# Num. wavelengths        : 1
# Wavelength of this cut  : 2225.0 nm
#
# Pupil                   : Keck
# Pupil diameter [mm]     : 13.1400
# F/#                     : 2.580
# Focal length [mm]       : 33.9012
#
# Fiber type              : bessel
# Fiber core radius [um]  : 2.750
# Fiber NA                : 0.230
#
# Mask type               : vortex
# Vortex charge           : 2
# Phase scale factor      : 1.000000 (1 = achromatic)
# Vortex offset [samp]    : X = 0, Y = 0
# Zernike nolls           : [4 5 6 7 8]
# Zernike coeffs [waves]  : [0 0 0 0 0]
#
# Grid size N             : 1024
# Aperture radius [samp]  : 508
# Image samp [samp/lam0F#]: 400
# Image FOV [lam0/D]      : 10
#
# On-axis (null) coupling : 3.953414e-07
#
# Column 1: separation [lambda0/D]
# Column 2: coupling efficiency [fractional, not percent]
separation_lambda0_over_D,coupling_efficiency
0.7628816316,0.02668461544
0.7653828829,0.02694660093
0.7678841341,0.02720966086
0.7703853854,0.02747381184
0.7728866366,0.02773903983
0.7753878879,0.02800532203
0.7778891391,0.02827266871
0.7803903904,0.0285410529
0.7828916416,0.02881047712
0.7853928929,0.02908090835
0.7878941441,0.02935234273
0.7903953954,0.02962479382
0.7928966466,0.02989820483
0.7953978979,0.03017261572
0.7978991491,0.03044798514
0.8004004004,0.03072429206
0.8029016517,0.03100153669
0.8054029029,0.03127970441
0.8079041542,0.03155879053
0.8104054054,0.03183876324
0.8129066567,0.03211964196
0.8154079079,0.03240137761
0.8179091592,0.03268398292
0.8204104104,0.03296741181
0.8229116617,0.03325171027
0.8254129129,0.03353680085
0.8279141642,0.03382272139
0.8304154154,0.03410941691
0.8329166667,0.03439691429
0.8354179179,0.03468515434
0.8379191692,0.0349741573
0.8404204204,0.03526389219
0.8429216717,0.0355543691
0.8454229229,0.03584553587
0.8479241742,0.03613740784
0.8504254254,0.03642995868
0.8529266767,0.03672317677
0.8554279279,0.03701703371
0.8579291792,0.03731152827
0.8604304304,0.0376066577
0.8629316817,0.03790238487
0.8654329329,0.03819871619
0.8679341842,0.03849561356
0.8704354354,0.03879308877
0.8729366867,0.03909109137
0.8754379379,0.03938962364
0.8779391892,0.03968866085
0.8804404404,0.03998821346
0.8829416917,0.04028826282
0.8854429429,0.04058875756
0.8879441942,0.04088970724
0.8904454454,0.04119109165
0.8929466967,0.04149290057
0.8954479479,0.04179511197
0.8979491992,0.04209768825
0.9004504505,0.04240066488
0.9029517017,0.04270399111
0.905452953,0.04300764033
0.9079542042,0.04331161725
0.9104554555,0.04361589846
0.9129567067,0.04392047081
0.915457958,0.04422530577
0.9179592092,0.04453039685
0.9204604605,0.04483572699
0.9229617117,0.04514127366
0.925462963,0.0454470337
0.9279642142,0.04575296697
0.9304654655,0.04605907241
0.9329667167,0.04636533076
0.935467968,0.04667172142
0.9379692192,0.0469782333
0.9404704705,0.04728483421
0.9429717217,0.04759152344
0.945472973,0.04789827404
0.9479742242,0.04820507628
0.9504754755,0.04851190652
0.9529767267,0.04881873687
0.955477978,0.04912557576
0.9579792292,0.04943237885
0.9604804805,0.04973914746
0.9629817317,0.05004585623
0.965482983,0.05035248077
0.9679842342,0.05065901423
0.9704854855,0.05096543131
0.9729867367,0.05127172592
0.975487988,0.05157785564
0.9779892392,0.0518838343
0.9804904905,0.05218961303
0.9829917417,0.05249519647
0.985492993,0.05280055342
0.9879942442,0.05310567769
0.9904954955,0.05341053222
0.9929967467,0.05371512322
0.995497998,0.05401940806
0.9979992492,0.05432338684
1.000500501,0.05462702822
1.003001752,0.05493032852
1.005503003,0.05523325212
1.008004254,0.05553580145
1.010505506,0.055837946
1.013006757,0.05613967289
1.015508008,0.05644095157
1.018009259,0.05674177524
