# wavelength_um, throughput
9.809761952390479989e-01,3.347805980620203181e-01
9.813082616523299828e-01,3.348852478810023792e-01
9.816403280656129660e-01,3.349882342700474247e-01
9.819723944788959491e-01,3.350912397037538182e-01
9.823044608921780441e-01,3.351834673428918943e-01
9.826365273054610272e-01,3.352795567607023686e-01
9.829685937187440103e-01,3.353850762622919146e-01
9.833006601320259943e-01,3.354816453597163628e-01
9.836327265453089774e-01,3.355690108837423025e-01
9.839647929585919606e-01,3.356570330526667534e-01
9.842968593718739445e-01,3.357536259689745672e-01
9.846289257851570387e-01,3.358495860370506736e-01
9.849609921984400218e-01,3.359341151245369139e-01
9.852930586117220058e-01,3.360055404589914474e-01
9.856251250250049889e-01,3.360769655083856722e-01
9.859571914382879720e-01,3.361375044061921669e-01
9.862892578515699560e-01,3.362025893070781368e-01
9.866213242648530501e-01,3.362759107604416098e-01
9.869533906781360333e-01,3.363405607015553245e-01
9.872854570914180172e-01,3.364125087104032352e-01
9.876175235047010004e-01,3.364922973227768010e-01
9.879495899179839835e-01,3.365784628474851603e-01
9.882816563312659675e-01,3.366502627356950383e-01
9.886137227445489506e-01,3.367216263837920498e-01
9.889457891578320448e-01,3.367958158894747145e-01
9.892778555711140287e-01,3.368761876395775512e-01
9.896099219843970118e-01,3.369406969312955247e-01
9.899419883976799950e-01,3.370060695005828166e-01
9.902740548109619789e-01,3.370783745453293512e-01
