# Spliced together from instbkg_BSPEC.txt (<1400nm) and instbkg_RSPEC.txt (>=1400nm)
# wavelength (nm),inst_bkg (ph/s)
1.692800000000175714e+03,2.237760876111888252e-05
1.692900000000175623e+03,2.244106266420630699e-05
1.693000000000175760e+03,2.250437423312383629e-05
1.693100000000175896e+03,2.252597143370375395e-05
1.693200000000175805e+03,2.254757426116480766e-05
1.693300000000175714e+03,2.256918268039821360e-05
1.693400000000175851e+03,2.259079665619365918e-05
1.693500000000175987e+03,2.261259777708987190e-05
1.693600000000175896e+03,2.263465011392551995e-05
1.693700000000175805e+03,2.265670907868113515e-05
1.693800000000175942e+03,2.267863600695947527e-05
1.693900000000176078e+03,2.270050990676292756e-05
1.694000000000175987e+03,2.272238980495169423e-05
1.694100000000175896e+03,2.270280276966918389e-05
1.694200000000176033e+03,2.268308674463820874e-05
1.694300000000176169e+03,2.266324139545036450e-05
1.694400000000176078e+03,2.264326638707129968e-05
1.694500000000175987e+03,2.262316138383883862e-05
1.694600000000176124e+03,2.260256441325201411e-05
1.694700000000176260e+03,2.258181991455689237e-05
1.694800000000176169e+03,2.256094485412396129e-05
1.694900000000176078e+03,2.253993890091808805e-05
1.695000000000176215e+03,2.251880172323131440e-05
1.695100000000176351e+03,2.245629216005812931e-05
1.695200000000176260e+03,2.239350944186369814e-05
1.695300000000176169e+03,2.233045289692684138e-05
1.695400000000176306e+03,2.226712185225692783e-05
1.695500000000176442e+03,2.220351563359021887e-05
1.695600000000176351e+03,2.213963356539078316e-05
1.695700000000176260e+03,2.207547497084514349e-05
1.695800000000176396e+03,2.201103917186262570e-05
1.695900000000176533e+03,2.194632548907295990e-05
1.696000000000176442e+03,2.188133324175555659e-05
1.696100000000176351e+03,2.177713458910950214e-05
1.696200000000176487e+03,2.167261411727772696e-05
1.696300000000176624e+03,2.156773679171661225e-05
1.696400000000176533e+03,2.146242217810926672e-05
1.696500000000176442e+03,2.135666914682083560e-05
1.696600000000176578e+03,2.125047656587490254e-05
1.696700000000176715e+03,2.114384330095100609e-05
1.696800000000176624e+03,2.103676821538053327e-05
1.696900000000176533e+03,2.092936663552612020e-05
1.697000000000176669e+03,2.082170176947261390e-05
1.697100000000176806e+03,2.067361618515261193e-05
1.697200000000176715e+03,2.052497931382967790e-05
1.697300000000176624e+03,2.037579718234468985e-05
1.697400000000176760e+03,2.022606941518648182e-05
1.697500000000176897e+03,2.007579475202258840e-05
1.697600000000176806e+03,1.992497193025497159e-05
1.697700000000176715e+03,1.977359968501657167e-05
1.697800000000176851e+03,1.962167674916836298e-05
1.697900000000176988e+03,1.946920185329761236e-05
1.698000000000176897e+03,1.931600518295581290e-05
1.698100000000176806e+03,1.913062316691053821e-05
1.698200000000176942e+03,1.894459311222259460e-05
1.698300000000177079e+03,1.875791358000907780e-05
1.698400000000176988e+03,1.857058312896421351e-05
1.698500000000176897e+03,1.838260031535451924e-05
1.698600000000177033e+03,1.819403901733244113e-05
1.698700000000177170e+03,1.800490523289460031e-05
1.698800000000177079e+03,1.781511135765784763e-05
1.698900000000176988e+03,1.762465577407115318e-05
1.699000000000177124e+03,1.743354040689124411e-05
1.699100000000177261e+03,1.722010094437612638e-05
1.699200000000177170e+03,1.700588382282278331e-05
1.699300000000177079e+03,1.679088716221845091e-05
1.699400000000177215e+03,1.657523528896047462e-05
1.699500000000177351e+03,1.635896137153298801e-05
1.699600000000177261e+03,1.614189460784652897e-05
1.699700000000177170e+03,1.592403305961629195e-05
1.699800000000177306e+03,1.570537478471152167e-05
1.699900000000177442e+03,1.548591783715046487e-05
1.700000000000177351e+03,1.526566026706662103e-05
1.700100000000177261e+03,1.503024790824303687e-05
1.700200000000177397e+03,1.479413428126904445e-05
1.700300000000177533e+03,1.455736825979515547e-05
1.700400000000177442e+03,1.431978646780685376e-05
1.700500000000177351e+03,1.408138639305361174e-05
1.700600000000177488e+03,1.384216325019160446e-05
1.700700000000177624e+03,1.360211890654184056e-05
1.700800000000177533e+03,1.336125149707232815e-05
1.700900000000177442e+03,1.311955915341168182e-05
1.701000000000177579e+03,1.287708039353431712e-05
1.701100000000177715e+03,1.266052264881894549e-05
1.701200000000177624e+03,1.244319494737261077e-05
1.701300000000177533e+03,1.222509545304310760e-05
1.701400000000177670e+03,1.200622232614057043e-05
1.701500000000177806e+03,1.178657372343279108e-05
1.701600000000177715e+03,1.156614779813883384e-05
1.701700000000177624e+03,1.134494269992167475e-05
1.701800000000177761e+03,1.112298769009112135e-05
1.701900000000177897e+03,1.090031483934412216e-05
1.702000000000177806e+03,1.067685329616035455e-05
1.702100000000177715e+03,1.088466575894297619e-05
1.702200000000177852e+03,1.109317470308926899e-05
1.702300000000177988e+03,1.130238181845808081e-05
1.702400000000177897e+03,1.151228879831494305e-05
1.702500000000177806e+03,1.172287662482163968e-05
1.702600000000177943e+03,1.193410231128679374e-05
1.702700000000178079e+03,1.214610570723860336e-05
1.702800000000177988e+03,1.235881215528573247e-05
1.702900000000177897e+03,1.257222647103488556e-05
1.703000000000178034e+03,1.278635036608141579e-05
1.703100000000178170e+03,1.300618256524386783e-05
1.703200000000178079e+03,1.322669617592198110e-05
1.703300000000177988e+03,1.344789269956173649e-05
1.703400000000178125e+03,1.366980253288920105e-05
1.703500000000178261e+03,1.389249332249132537e-05
1.703600000000178170e+03,1.411587559773015947e-05
1.703700000000178079e+03,1.433982589058456371e-05
1.703800000000178215e+03,1.456445335528661684e-05
1.703900000000178352e+03,1.478978213708652541e-05
1.704000000000178261e+03,1.501580439887993123e-05
1.704100000000178170e+03,1.524540615309359497e-05
1.704200000000178306e+03,1.547571581635977608e-05
1.704300000000178443e+03,1.570664978961616880e-05
1.704400000000178352e+03,1.593831841368211153e-05
1.704500000000178261e+03,1.617072338421523292e-05
1.704600000000178397e+03,1.640386640010634060e-05
1.704700000000178534e+03,1.663774916348375121e-05
1.704800000000178443e+03,1.687237337972062568e-05
1.704900000000178352e+03,1.710774075744030557e-05
1.705000000000178488e+03,1.734385300851486631e-05
1.705100000000178625e+03,1.757731487253496821e-05
1.705200000000178534e+03,1.781151987744654863e-05
1.705300000000178443e+03,1.804646975051725220e-05
1.705400000000178579e+03,1.828216622234249579e-05
1.705500000000178716e+03,1.851861102685023558e-05
1.705600000000178625e+03,1.875580590130696747e-05
1.705700000000178534e+03,1.899375258632477435e-05
1.705800000000178670e+03,1.923247375694613683e-05
1.705900000000178807e+03,1.947210299585589572e-05
1.706000000000178716e+03,1.971249356672543745e-05
1.706100000000178625e+03,1.994053334792367913e-05
1.706200000000178761e+03,2.016923189671543921e-05
1.706300000000178898e+03,2.039859055580354243e-05
1.706400000000178807e+03,2.062860302925368809e-05
1.706500000000178716e+03,2.085926728234902927e-05
1.706600000000178852e+03,2.109057950341759318e-05
1.706700000000178989e+03,2.132238177860312637e-05
1.706800000000178898e+03,2.155484611630421852e-05
1.706900000000178807e+03,2.178797384508388200e-05
1.707000000000178943e+03,2.202176629551713059e-05
1.707100000000179080e+03,2.224278391300131658e-05
1.707200000000178989e+03,2.246448571582854368e-05
1.707300000000178898e+03,2.268687327375928069e-05
1.707400000000179034e+03,2.290993892748875420e-05
1.707500000000179170e+03,2.313349554294906549e-05
1.707600000000179080e+03,2.335773862776004313e-05
1.707700000000178989e+03,2.358266974528555620e-05
1.707800000000179125e+03,2.380829046184950500e-05
1.707900000000179261e+03,2.403460234673915490e-05
1.708000000000179170e+03,2.426160697216946273e-05
1.708100000000179080e+03,2.446536763957747279e-05
1.708200000000179216e+03,2.467030545250262238e-05
1.708300000000179352e+03,2.487580791936655134e-05
1.708400000000179261e+03,2.508193860585264338e-05
1.708500000000179170e+03,2.528869895177841557e-05
1.708600000000179307e+03,2.549609039970801805e-05
1.708700000000179443e+03,2.570411439495695030e-05
1.708800000000179352e+03,2.591277238559721116e-05
1.708900000000179261e+03,2.612206582246239111e-05
1.709000000000179398e+03,2.633199615909304550e-05
1.709100000000179534e+03,2.650979323034310093e-05
1.709200000000179443e+03,2.668809623804910126e-05
1.709300000000179352e+03,2.686691387557167338e-05
1.709400000000179489e+03,2.704624727038435907e-05
1.709500000000179625e+03,2.722609755201967118e-05
1.709600000000179534e+03,2.740646585207175332e-05
1.709700000000179443e+03,2.758735330420045579e-05
1.709800000000179580e+03,2.776876104413505234e-05
1.709900000000179716e+03,2.795045713599586800e-05
1.710000000000179625e+03,2.813265422151517208e-05
1.710100000000179534e+03,2.827566791154076143e-05
1.710200000000179671e+03,2.841906325257532727e-05
1.710300000000179807e+03,2.856284103069147229e-05
1.710400000000179716e+03,2.870700203330298097e-05
1.710500000000179625e+03,2.885154704916795702e-05
1.710600000000179762e+03,2.899647686838846758e-05
1.710700000000179898e+03,2.914155995547088797e-05
1.710800000000179807e+03,2.928699835903662634e-05
1.710900000000179716e+03,2.943282123079412791e-05
1.711000000000179853e+03,2.957902935430027362e-05
1.711100000000179989e+03,2.968143818386611007e-05
1.711200000000179898e+03,2.978409484586917676e-05
1.711300000000179807e+03,2.988699983022295254e-05
1.711400000000179944e+03,2.999015362766174538e-05
1.711500000000180080e+03,3.009355672974130228e-05
1.711600000000179989e+03,3.019720962884133675e-05
1.711700000000179898e+03,3.030111281816575588e-05
1.711800000000180034e+03,3.040526679174510651e-05
1.711900000000180171e+03,3.050967204443580280e-05
1.712000000000180080e+03,3.061432907183023904e-05
1.712100000000179989e+03,3.066773876147645497e-05
1.712200000000180125e+03,3.072123361638522197e-05
1.712300000000180262e+03,3.077481375831624550e-05
1.712400000000180171e+03,3.082847930918119551e-05
1.712500000000180080e+03,3.088223039104239859e-05
1.712600000000180216e+03,3.093606712611350211e-05
1.712700000000180353e+03,3.099018920418526431e-05
1.712800000000180262e+03,3.104450079559325029e-05
1.712900000000180171e+03,3.109889963888008783e-05
1.713000000000180307e+03,3.115338586030120123e-05
1.713100000000180444e+03,3.115755999233634936e-05
1.713200000000180353e+03,3.116158996972163763e-05
1.713300000000180262e+03,3.116553858773915602e-05
1.713400000000180398e+03,3.116940558101031762e-05
1.713500000000180535e+03,3.117319068357871000e-05
1.713600000000180444e+03,3.117689362890672060e-05
1.713700000000180353e+03,3.118051414987544186e-05
1.713800000000180489e+03,3.118405798860343284e-05
1.713900000000180626e+03,3.118773320617713318e-05
1.714000000000180535e+03,3.119139905749086187e-05
1.714100000000180444e+03,3.113690471073348853e-05
1.714200000000180580e+03,3.108214637432927472e-05
1.714300000000180717e+03,3.102712339490969364e-05
1.714400000000180626e+03,3.097183511787741759e-05
1.714500000000180535e+03,3.091628088740209644e-05
1.714600000000180671e+03,3.086046004642067605e-05
1.714700000000180808e+03,3.080437193663375264e-05
1.714800000000180717e+03,3.074801589850562029e-05
1.714900000000180626e+03,3.069139127126011701e-05
1.715000000000180762e+03,3.063449739278128477e-05
1.715100000000180898e+03,3.052259839843540724e-05
1.715200000000180808e+03,3.041024785445630763e-05
1.715300000000180717e+03,3.029744468027885775e-05
1.715400000000180853e+03,3.018418779331690538e-05
1.715500000000180989e+03,3.007029786962383183e-05
1.715600000000180898e+03,2.995586157858343455e-05
1.715700000000180808e+03,2.984097035053389466e-05
1.715800000000180944e+03,2.972562310747025121e-05
1.715900000000181080e+03,2.960981876939309236e-05
1.716000000000180989e+03,2.949355625420773473e-05
1.716100000000180898e+03,2.932214872207782660e-05
1.716200000000181035e+03,2.915014290410613789e-05
1.716300000000181171e+03,2.897737557844829630e-05
1.716400000000181080e+03,2.880391076835560194e-05
1.716500000000180989e+03,2.862984677958424633e-05
1.716600000000181126e+03,2.845518235014624832e-05
1.716700000000181262e+03,2.827991621608663328e-05
1.716800000000181171e+03,2.810404711147962826e-05
1.716900000000181080e+03,2.792757376842549408e-05
1.717000000000181217e+03,2.775049491697265585e-05
1.717100000000181353e+03,2.753021494064674846e-05
1.717200000000181262e+03,2.730913555788866726e-05
1.717300000000181171e+03,2.708725358857093539e-05
1.717400000000181308e+03,2.686456699387690722e-05
1.717500000000181444e+03,2.664107389282350188e-05
1.717600000000181353e+03,2.641677240092629565e-05
1.717700000000181262e+03,2.619166063019283722e-05
1.717800000000181399e+03,2.596573668911872761e-05
1.717900000000181535e+03,2.573899868268217879e-05
1.718000000000181444e+03,2.551144471226912249e-05
1.718100000000181353e+03,2.524457367041191898e-05
1.718200000000181490e+03,2.497679122585894998e-05
1.718300000000181626e+03,2.470809535709268299e-05
1.718400000000181535e+03,2.443848517478273012e-05
1.718500000000181444e+03,2.416796179354024470e-05
1.718600000000181581e+03,2.389651878047436870e-05
1.718700000000181717e+03,2.362404636439890545e-05
1.718800000000181626e+03,2.335054823923093470e-05
1.718900000000181535e+03,2.307612926965578497e-05
1.719000000000181672e+03,2.280078743567236346e-05
1.719100000000181808e+03,2.249875597040872283e-05
1.719200000000181717e+03,2.219572539982256329e-05
1.719300000000181626e+03,2.189169356314937047e-05
1.719400000000181763e+03,2.158665829596527488e-05
1.719500000000181899e+03,2.128061743018177997e-05
1.719600000000181808e+03,2.097356879404168960e-05
1.719700000000181717e+03,2.066551021211067836e-05
1.719800000000181853e+03,2.035643950527478774e-05
1.719900000000181990e+03,2.004635449073666870e-05
1.720000000000181899e+03,1.973525298198940836e-05
1.720100000000181808e+03,1.941220000495826007e-05
1.720200000000181944e+03,1.908807182332245719e-05
1.720300000000182081e+03,1.876293870974604045e-05
1.720400000000181990e+03,1.843681866348805177e-05
1.720500000000181899e+03,1.810961036442557912e-05
1.720600000000182035e+03,1.778131139442145644e-05
1.720700000000182172e+03,1.745191933106010002e-05
1.720800000000182081e+03,1.712143174763917716e-05
1.720900000000181990e+03,1.678984621316193532e-05
1.721000000000182126e+03,1.645716029278037327e-05
1.721100000000182263e+03,1.636931292249999359e-05
1.721200000000182172e+03,1.628116216844569016e-05
1.721300000000182081e+03,1.619270739762474401e-05
1.721400000000182217e+03,1.610394797606583866e-05
1.721500000000182354e+03,1.601488326881892125e-05
1.721600000000182263e+03,1.592551263995321364e-05
1.721700000000182172e+03,1.583583545255635530e-05
1.721800000000182308e+03,1.574585106873318689e-05
1.721900000000182445e+03,1.565555884960515739e-05
1.722000000000182354e+03,1.556495815598971902e-05
1.722100000000182263e+03,1.584789806588317372e-05
1.722200000000182399e+03,1.613172230218377467e-05
1.722300000000182536e+03,1.641643284187665970e-05
1.722400000000182445e+03,1.670203166555720063e-05
1.722500000000182354e+03,1.698852075743835890e-05
1.722600000000182490e+03,1.727590210535425667e-05
1.722700000000182627e+03,1.756417770076482534e-05
1.722800000000182536e+03,1.785334953876301209e-05
1.722900000000182445e+03,1.814341961808074301e-05
1.723000000000182581e+03,1.843438994110320069e-05
1.723100000000182717e+03,1.873126705596313930e-05
1.723200000000182627e+03,1.902901411148627176e-05
1.723300000000182536e+03,1.932763192302025182e-05
1.723400000000182672e+03,1.962712228670573201e-05
1.723500000000182808e+03,1.992753648487899997e-05
1.723600000000182717e+03,2.022896193293017449e-05
1.723700000000182627e+03,2.053127090340295841e-05
1.723800000000182763e+03,2.083446523141259900e-05
1.723900000000182899e+03,2.113854675512372654e-05
1.724000000000182808e+03,2.144351731575952936e-05
1.724100000000182717e+03,2.175135924347673501e-05
1.724200000000182854e+03,2.206013810869473016e-05
1.724300000000182990e+03,2.236985596537940907e-05
1.724400000000182899e+03,2.268051487117835909e-05
1.724500000000182808e+03,2.299211688742755218e-05
1.724600000000182945e+03,2.330466407915553269e-05
1.724700000000183081e+03,2.361815851508778126e-05
1.724800000000182990e+03,2.393260226765382988e-05
1.724900000000182899e+03,2.424799741299347574e-05
1.725000000000183036e+03,2.456434603094549197e-05
1.725100000000183172e+03,2.487273690137447647e-05
1.725200000000183081e+03,2.518201302254398114e-05
1.725300000000182990e+03,2.549217619919961201e-05
1.725400000000183127e+03,2.580322823900853743e-05
1.725500000000183263e+03,2.611517095256136848e-05
1.725600000000183172e+03,2.642800615337863372e-05
1.725700000000183081e+03,2.674173565791482119e-05
1.725800000000183218e+03,2.705636128556134981e-05
1.725900000000183354e+03,2.737192414429086005e-05
1.726000000000183263e+03,2.768860024084040950e-05
1.726100000000183172e+03,2.799086108630230991e-05
1.726200000000183309e+03,2.829397854999308564e-05
1.726300000000183445e+03,2.859795436641544879e-05
1.726400000000183354e+03,2.890279027286349158e-05
1.726500000000183263e+03,2.920848800942530877e-05
1.726600000000183400e+03,2.951504931898681273e-05
1.726700000000183536e+03,2.982250833757038138e-05
1.726800000000183445e+03,3.013106429210535807e-05
1.726900000000183354e+03,3.044049384832303793e-05
1.727000000000183491e+03,3.075079950549621286e-05
1.727100000000183627e+03,3.104351076129073191e-05
1.727200000000183536e+03,3.133713051329820921e-05
1.727300000000183445e+03,3.163165569596008199e-05
1.727400000000183582e+03,3.192678076386143974e-05
1.727500000000183718e+03,3.222286213965974998e-05
1.727600000000183627e+03,3.252040088637932295e-05
1.727700000000183536e+03,3.281886333512371067e-05
1.727800000000183672e+03,3.311824989853063769e-05
1.727900000000183809e+03,3.341856325747048838e-05
1.728000000000183718e+03,3.371980665200221357e-05
1.728100000000183627e+03,3.398391078106356732e-05
1.728200000000183763e+03,3.424875886372739226e-05
1.728300000000183900e+03,3.451436559597229395e-05
1.728400000000183809e+03,3.478102328251757433e-05
1.728500000000183718e+03,3.504817798819884639e-05
1.728600000000183854e+03,3.531598376559393337e-05
1.728700000000183991e+03,3.558453168156351198e-05
1.728800000000183900e+03,3.585383220543753436e-05
1.728900000000183809e+03,3.612388690178463846e-05
1.729000000000183945e+03,3.639469733776032117e-05
1.729100000000184082e+03,3.662289744556476473e-05
1.729200000000183991e+03,3.685171090538255900e-05
1.729300000000183900e+03,3.708113894984082284e-05
1.729400000000184036e+03,3.731118281357939480e-05
1.729500000000184173e+03,3.754184373325422804e-05
1.729600000000184082e+03,3.777312294753795951e-05
1.729700000000183991e+03,3.800502169712706571e-05
1.729800000000184127e+03,3.823754122474096819e-05
1.729900000000184264e+03,3.847068277512562500e-05
1.730000000000184173e+03,3.870513076238201800e-05
1.730100000000184082e+03,3.889266689957616432e-05
1.730200000000184218e+03,3.908071241184791670e-05
1.730300000000184355e+03,3.926926839105500595e-05
1.730400000000184264e+03,3.945833593103970685e-05
1.730500000000184173e+03,3.964791612763247702e-05
1.730600000000184309e+03,3.983801007865489784e-05
1.730700000000184446e+03,4.002861888392042657e-05
1.730800000000184355e+03,4.021974364524061698e-05
1.730900000000184264e+03,4.041138546642651527e-05
1.731000000000184400e+03,4.060354545318550502e-05
1.731100000000184536e+03,4.073781812099828119e-05
1.731200000000184446e+03,4.087241978171246722e-05
1.731300000000184355e+03,4.100735111062657788e-05
1.731400000000184491e+03,4.114261278424045779e-05
1.731500000000184627e+03,4.127820548025912364e-05
1.731600000000184536e+03,4.141412987759180868e-05
1.731700000000184446e+03,4.155038665635776320e-05
1.731800000000184582e+03,4.168697649788493997e-05
1.731900000000184718e+03,4.182390008471280639e-05
1.732000000000184627e+03,4.196115810046486936e-05
1.732100000000184536e+03,4.202853840554250544e-05
1.732200000000184673e+03,4.209601839820761100e-05
1.732300000000184809e+03,4.216359821260083656e-05
1.732400000000184718e+03,4.223127798302452106e-05
1.732500000000184627e+03,4.229905784394168220e-05
1.732600000000184764e+03,4.236693792997783928e-05
1.732700000000184900e+03,4.243491837591906158e-05
1.732800000000184809e+03,4.250299931671415037e-05
1.732900000000184718e+03,4.257118088747299225e-05
1.733000000000184855e+03,4.263946322334655832e-05
1.733100000000184991e+03,4.264172824723528883e-05
1.733200000000184900e+03,4.264387015461495274e-05
1.733300000000184809e+03,4.264588870145967443e-05
1.733400000000184946e+03,4.264778511578193727e-05
1.733500000000185082e+03,4.264955900923095175e-05
1.733600000000184991e+03,4.265120999261004736e-05
1.733700000000184900e+03,4.265273767587377917e-05
1.733800000000185037e+03,4.265414166812769739e-05
1.733900000000185173e+03,4.265542157762498637e-05
1.734000000000185082e+03,4.265627604238155901e-05
1.734100000000184991e+03,4.258262674822112513e-05
1.734200000000185128e+03,4.250889558925115681e-05
1.734300000000185264e+03,4.243479886635060110e-05
1.734400000000185173e+03,4.236033564796964457e-05
1.734500000000185082e+03,4.228550500072421380e-05
1.734600000000185219e+03,4.221030598939351557e-05
1.734700000000185355e+03,4.213473767691856641e-05
1.734800000000185264e+03,4.205795325496268467e-05
1.734900000000185173e+03,4.198049328443809181e-05
1.735000000000185310e+03,4.190266532504065229e-05
1.735100000000185446e+03,4.175072985458713867e-05
1.735200000000185355e+03,4.159820285741846877e-05
1.735300000000185264e+03,4.144508296923095982e-05
1.735400000000185400e+03,4.129136882327778785e-05
1.735500000000185537e+03,4.113705905036427147e-05
1.735600000000185446e+03,4.098189257358331498e-05
1.735700000000185355e+03,4.082602119734894859e-05
1.735800000000185491e+03,4.066955270277253974e-05
1.735900000000185628e+03,4.051248572908557559e-05
1.736000000000185537e+03,4.035481891299855641e-05
1.736100000000185446e+03,4.013058054726700152e-05
1.736200000000185582e+03,3.990550286114504284e-05
1.736300000000185719e+03,3.967958388192141327e-05
1.736400000000185628e+03,3.945282163318930199e-05
1.736500000000185537e+03,3.922521413484476876e-05
1.736600000000185673e+03,3.899675940307770439e-05
1.736700000000185810e+03,3.876745545036865945e-05
1.736800000000185719e+03,3.853730028548238651e-05
1.736900000000185628e+03,3.830629191346044044e-05
1.737000000000185764e+03,3.807442833550640207e-05
1.737100000000185901e+03,3.778228481150889569e-05
1.737200000000185810e+03,3.748864489080395675e-05
1.737300000000185719e+03,3.719367626414093320e-05
1.737400000000185855e+03,3.689764174795203674e-05
1.737500000000185992e+03,3.660053884767207116e-05
1.737600000000185901e+03,3.630236506404213928e-05
1.737700000000185810e+03,3.600311789310229753e-05
1.737800000000185946e+03,3.570279482618427143e-05
1.737900000000186083e+03,3.540139334990729500e-05
1.738000000000185992e+03,3.509891094606718329e-05
1.738100000000185901e+03,3.474195902089843217e-05
1.738200000000186037e+03,3.438384178454475160e-05
1.738300000000186174e+03,3.402455682943083599e-05
1.738400000000186083e+03,3.366410174428698798e-05
1.738500000000185992e+03,3.330247411413892692e-05
1.738600000000186128e+03,3.293974194404381830e-05
1.738700000000186265e+03,3.257608803926993334e-05
1.738800000000186174e+03,3.221124728963946322e-05
1.738900000000186083e+03,3.184521721983451077e-05
1.739000000000186219e+03,3.147799535058577015e-05
1.739100000000186355e+03,3.107914846328159740e-05
1.739200000000186265e+03,3.067889557781167169e-05
1.739300000000186174e+03,3.027723338487230541e-05
1.739400000000186310e+03,2.987415856882893084e-05
1.739500000000186446e+03,2.946966780770734186e-05
1.739600000000186355e+03,2.906362339418984192e-05
1.739700000000186265e+03,2.865602850213947245e-05
1.739800000000186401e+03,2.824701521485724928e-05
1.739900000000186537e+03,2.783658022392575233e-05
1.740000000000186446e+03,2.742472021461642064e-05
1.740100000000186355e+03,2.699165236161149399e-05
1.740200000000186492e+03,2.655719147988358129e-05
1.740300000000186628e+03,2.612133463142190292e-05
1.740400000000186537e+03,2.568407887340804901e-05
1.740500000000186446e+03,2.524542125820569303e-05
1.740600000000186583e+03,2.480535883335757642e-05
1.740700000000186719e+03,2.436388864158073127e-05
1.740800000000186628e+03,2.392100772075921619e-05
1.740900000000186537e+03,2.347671310393492769e-05
1.741000000000186674e+03,2.303100181975121843e-05
1.741100000000186810e+03,2.282389606360947995e-05
1.741200000000186719e+03,2.261606204017526861e-05
1.741300000000186628e+03,2.240749807680510183e-05
1.741400000000186765e+03,2.219820249776492452e-05
1.741500000000186901e+03,2.198817362422653119e-05
1.741600000000186810e+03,2.177740977426180957e-05
1.741700000000186719e+03,2.156590926283660808e-05
1.741800000000186856e+03,2.135367040180765597e-05
1.741900000000186992e+03,2.114055784485199788e-05
1.742000000000186901e+03,2.092669098477547329e-05
1.742100000000186810e+03,2.130141727814481562e-05
1.742200000000186947e+03,2.167724343427435859e-05
1.742300000000187083e+03,2.205417173068192023e-05
1.742400000000186992e+03,2.243220444866097810e-05
1.742500000000186901e+03,2.281134387328789955e-05
1.742600000000187038e+03,2.319159229342581776e-05
1.742700000000187174e+03,2.357295200172762007e-05
1.742800000000187083e+03,2.395534816931357724e-05
1.742900000000186992e+03,2.433871038825260343e-05
1.743000000000187129e+03,2.472318354342485056e-05
1.743100000000187265e+03,2.511845130090066802e-05
1.743200000000187174e+03,2.551485760239140504e-05
1.743300000000187083e+03,2.591240475435013839e-05
1.743400000000187219e+03,2.631110097952147310e-05
1.743500000000187356e+03,2.671094952621346481e-05
1.743600000000187265e+03,2.711194625399853279e-05
1.743700000000187174e+03,2.751409348616731866e-05
1.743800000000187310e+03,2.791739354973462399e-05
1.743900000000187447e+03,2.832184877544255443e-05
1.744000000000187356e+03,2.872746149777223931e-05
1.744100000000187265e+03,2.913756626267483129e-05
1.744200000000187401e+03,2.954887187512499988e-05
1.744300000000187538e+03,2.996138085385936138e-05
1.744400000000187447e+03,3.037517208540251726e-05
1.744500000000187356e+03,3.079038305516804461e-05
1.744600000000187492e+03,3.120681280917638205e-05
1.744700000000187629e+03,3.162446392069215951e-05
1.744800000000187538e+03,3.204333896741289289e-05
1.744900000000187447e+03,3.246344053147619734e-05
1.745000000000187583e+03,3.288477119944970423e-05
1.745100000000187720e+03,3.329846872858728757e-05
1.745200000000187629e+03,3.371333185732668054e-05
1.745300000000187538e+03,3.412937879387782024e-05
1.745400000000187674e+03,3.454659676345195893e-05
1.745500000000187811e+03,3.496498772935001061e-05
1.745600000000187720e+03,3.538455402977813528e-05
1.745700000000187629e+03,3.580529800662788585e-05
1.745800000000187765e+03,3.622722200547803773e-05
1.745900000000187902e+03,3.665032837559832938e-05
1.746000000000187811e+03,3.707461946992638227e-05
1.746100000000187720e+03,3.748479017743967031e-05
1.746200000000187856e+03,3.789614276455273401e-05
1.746300000000187993e+03,3.830867970464675343e-05
1.746400000000187902e+03,3.872240554234373150e-05
1.746500000000187811e+03,3.913732133466194457e-05
1.746600000000187947e+03,3.955342898322417277e-05
1.746700000000188084e+03,3.997073097864889282e-05
1.746800000000187993e+03,4.038928809967456501e-05
1.746900000000187902e+03,4.080936847507106121e-05
1.747000000000188038e+03,4.123065863223941523e-05
1.747100000000188174e+03,4.162374836503657754e-05
1.747200000000188084e+03,4.201794350687766900e-05
1.747300000000187993e+03,4.241324632360187147e-05
1.747400000000188129e+03,4.280965908483187326e-05
1.747500000000188265e+03,4.320718406397641020e-05
1.747600000000188174e+03,4.360582353823786188e-05
1.747700000000188084e+03,4.400601617592680065e-05
1.747800000000188220e+03,4.440734926242840321e-05
1.747900000000188356e+03,4.480981206065127103e-05
1.748000000000188265e+03,4.521340690109447230e-05
1.748100000000188174e+03,4.557855035521987593e-05
1.748200000000188311e+03,4.594471491484519108e-05
1.748300000000188447e+03,4.631190269576433341e-05
1.748400000000188356e+03,4.668011581738468825e-05
1.748500000000188265e+03,4.704935640273060036e-05
1.748600000000188402e+03,4.741962657844703310e-05
1.748700000000188538e+03,4.779092847480532151e-05
1.748800000000188447e+03,4.816360423896780659e-05
1.748900000000188356e+03,4.853747501066511279e-05
1.749000000000188493e+03,4.891236859937198766e-05
1.749100000000188629e+03,4.923386951607713554e-05
1.749200000000188538e+03,4.955624218101682248e-05
1.749300000000188447e+03,4.987992003914664205e-05
1.749400000000188584e+03,5.020446133797228880e-05
1.749500000000188720e+03,5.052986779936257186e-05
1.749600000000188629e+03,5.085614114800230540e-05
1.749700000000188538e+03,5.118328311139293886e-05
1.749800000000188675e+03,5.151129541985834391e-05
1.749900000000188811e+03,5.184017980654449592e-05
1.750000000000188720e+03,5.216993800730367439e-05
1.750100000000188629e+03,5.243507589275120542e-05
1.750200000000188766e+03,5.270087677253361777e-05
1.750300000000188902e+03,5.296734190174766632e-05
1.750400000000188811e+03,5.323447253741790550e-05
1.750500000000188720e+03,5.350226993850089736e-05
1.750600000000188857e+03,5.377073536588350395e-05
1.750700000000188993e+03,5.403987008238780686e-05
