# wavelength (nm),inst_bkg (ph/s) 
1.622900000000159707e+03,2.250620911854828444e-06
1.623000000000159844e+03,2.238751211846004442e-06
1.623100000000159980e+03,2.222076883824021575e-06
1.623200000000159889e+03,2.205327699690521249e-06
1.623300000000159798e+03,2.188508520699952749e-06
1.623400000000159935e+03,2.171613898962413559e-06
1.623500000000160071e+03,2.154643617160278348e-06
1.623600000000159980e+03,2.137597457469249123e-06
1.623700000000159889e+03,2.120469068563344132e-06
1.623800000000160026e+03,2.103259005167594884e-06
1.623900000000160162e+03,2.085972596949236079e-06
1.624000000000160071e+03,2.068609625310720969e-06
1.624100000000159980e+03,2.047244380962763602e-06
1.624200000000160117e+03,2.025786551290230512e-06
1.624300000000160253e+03,2.004235872692796625e-06
1.624400000000160162e+03,1.982592080959829726e-06
1.624500000000160071e+03,1.960854911269053411e-06
1.624600000000160207e+03,1.939024098185523877e-06
1.624700000000160344e+03,1.917099375660379699e-06
1.624800000000160253e+03,1.895080477029632689e-06
1.624900000000160162e+03,1.872967135012813708e-06
1.625000000000160298e+03,1.850759081707433697e-06
1.625100000000160435e+03,1.825715265515013550e-06
1.625200000000160344e+03,1.800565285356480518e-06
1.625300000000160253e+03,1.775313182809837330e-06
1.625400000000160389e+03,1.749953213879067076e-06
1.625500000000160526e+03,1.724485070147055523e-06
1.625600000000160435e+03,1.698908442475026741e-06
1.625700000000160344e+03,1.673223021001173879e-06
1.625800000000160480e+03,1.647428495139203534e-06
1.625900000000160617e+03,1.621524553577030054e-06
1.626000000000160526e+03,1.595510884273107882e-06
1.626100000000160435e+03,1.568063424396102841e-06
1.626200000000160571e+03,1.540500119678117232e-06
1.626300000000160708e+03,1.512820639885779575e-06
1.626400000000160617e+03,1.485024654013918909e-06
1.626500000000160526e+03,1.457111830283881316e-06
1.626600000000160662e+03,1.429081836142073444e-06
1.626700000000160799e+03,1.400934338258577187e-06
1.626800000000160708e+03,1.372669002525425974e-06
1.626900000000160617e+03,1.344285494054894606e-06
1.627000000000160753e+03,1.315783477211473905e-06
1.627100000000160890e+03,1.307950855070009748e-06
1.627200000000160799e+03,1.300081048395306381e-06
1.627300000000160708e+03,1.292173946331990570e-06
1.627400000000160844e+03,1.284229437757281629e-06
1.627500000000160981e+03,1.276247411280511572e-06
1.627600000000160890e+03,1.268227755242506781e-06
1.627700000000160799e+03,1.260170357714988517e-06
1.627800000000160935e+03,1.252075106500032938e-06
1.627900000000161072e+03,1.243941889129628099e-06
1.628000000000160981e+03,1.235770592919143123e-06
1.628100000000160890e+03,1.261272027326007058e-06
1.628200000000161026e+03,1.286870377044733636e-06
1.628300000000161162e+03,1.312565910473302893e-06
1.628400000000161072e+03,1.338358896631331925e-06
1.628500000000160981e+03,1.364249605161417851e-06
1.628600000000161117e+03,1.390238306330393125e-06
1.628700000000161253e+03,1.416325271030319096e-06
1.628800000000161162e+03,1.442510770779932326e-06
1.628900000000161072e+03,1.468795077726075431e-06
1.629000000000161208e+03,1.495178464645680416e-06
1.629100000000161344e+03,1.522256259945371840e-06
1.629200000000161253e+03,1.549436755380490341e-06
1.629300000000161162e+03,1.576720236630743093e-06
1.629400000000161299e+03,1.604106990042551940e-06
1.629500000000161435e+03,1.631597302630311235e-06
1.629600000000161344e+03,1.659191462077850460e-06
1.629700000000161253e+03,1.686889756739935797e-06
1.629800000000161390e+03,1.714692475643503624e-06
1.629900000000161526e+03,1.742599908488932336e-06
1.630000000000161435e+03,1.770612345651144542e-06
1.630100000000161344e+03,1.798531307376720843e-06
1.630200000000161481e+03,1.826554248277926821e-06
1.630300000000161617e+03,1.854678275416824144e-06
1.630400000000161526e+03,1.882905471224157793e-06
1.630500000000161435e+03,1.911237367117063485e-06
1.630600000000161572e+03,1.939674249438674881e-06
1.630700000000161708e+03,1.968216405188751724e-06
1.630800000000161617e+03,1.996864122025183533e-06
1.630900000000161526e+03,2.025617688265337657e-06
1.631000000000161663e+03,2.054477392885683193e-06
1.631100000000161799e+03,2.082431195015468450e-06
1.631200000000161708e+03,2.110488446174940013e-06
1.631300000000161617e+03,2.138658565261582723e-06
1.631400000000161754e+03,2.166935624132323919e-06
1.631500000000161890e+03,2.195317301632844940e-06
1.631600000000161799e+03,2.223803885881458701e-06
1.631700000000161708e+03,2.252395665665152603e-06
1.631800000000161845e+03,2.281092930440876878e-06
1.631900000000161981e+03,2.309895970336711369e-06
1.632000000000161890e+03,2.338805076150072793e-06
1.632100000000161799e+03,2.365817059017899094e-06
1.632200000000161936e+03,2.392930370482251690e-06
1.632300000000162072e+03,2.420142627649366445e-06
1.632400000000161981e+03,2.447454101499918120e-06
1.632500000000161890e+03,2.474865063641189346e-06
1.632600000000162026e+03,2.502375786308344985e-06
1.632700000000162163e+03,2.529986542365540471e-06
1.632800000000162072e+03,2.557697605307210996e-06
1.632900000000161981e+03,2.585509249259640636e-06
1.633000000000162117e+03,2.613421748977100309e-06
1.633100000000162254e+03,2.638418519273859263e-06
1.633200000000162163e+03,2.663505057952701176e-06
1.633300000000162072e+03,2.688681610323898387e-06
1.633400000000162208e+03,2.713948422266488919e-06
1.633500000000162345e+03,2.739305740229466561e-06
1.633600000000162254e+03,2.764753811232831607e-06
1.633700000000162163e+03,2.790292882869198535e-06
1.633800000000162299e+03,2.815915046928133977e-06
1.633900000000162436e+03,2.841621112212886869e-06
1.634000000000162345e+03,2.867418636836995301e-06
1.634100000000162254e+03,2.889166457427146845e-06
1.634200000000162390e+03,2.910989181052901644e-06
1.634300000000162527e+03,2.932887007546746951e-06
1.634400000000162436e+03,2.954868972819603868e-06
1.634500000000162345e+03,2.976928113095693600e-06
1.634600000000162481e+03,2.999063115244775938e-06
1.634700000000162618e+03,3.021274181750959109e-06
1.634800000000162527e+03,3.043561515559455323e-06
1.634900000000162436e+03,3.065925320077305411e-06
1.635000000000162572e+03,3.088365799166020649e-06
1.635100000000162709e+03,3.105734843280035071e-06
1.635200000000162618e+03,3.123160054460147426e-06
1.635300000000162527e+03,3.140641578027116381e-06
1.635400000000162663e+03,3.158179559625519183e-06
1.635500000000162800e+03,3.175774145224204396e-06
1.635600000000162709e+03,3.193425481117083876e-06
1.635700000000162618e+03,3.211133713923733320e-06
1.635800000000162754e+03,3.228898990590099112e-06
1.635900000000162891e+03,3.246721458388993839e-06
1.636000000000162800e+03,3.264601264910951724e-06
1.636100000000162709e+03,3.276506082873695140e-06
1.636200000000162845e+03,3.288446204146377494e-06
1.636300000000162981e+03,3.300415306485356260e-06
1.636400000000162891e+03,3.312418139484499971e-06
1.636500000000162800e+03,3.324454784472545688e-06
1.636600000000162936e+03,3.336525322951680801e-06
1.636700000000163072e+03,3.348629836597468483e-06
1.636800000000162981e+03,3.360768407259483391e-06
1.636900000000162891e+03,3.372941116961613633e-06
1.637000000000163027e+03,3.385148047891322934e-06
1.637100000000163163e+03,3.390633175554787890e-06
1.637200000000163072e+03,3.396119572711552815e-06
1.637300000000162981e+03,3.401617021114028405e-06
1.637400000000163118e+03,3.407126915731222655e-06
1.637500000000163254e+03,3.412644494107093328e-06
1.637600000000163163e+03,3.418169764518413974e-06
1.637700000000163072e+03,3.423702735245931576e-06
1.637800000000163209e+03,3.429243414574298784e-06
1.637900000000163345e+03,3.434791810792028178e-06
1.638000000000163254e+03,3.440337461948587707e-06
1.638100000000163163e+03,3.438705353895268552e-06
1.638200000000163300e+03,3.437052633844681694e-06
1.638300000000163436e+03,3.435379231475245528e-06
1.638400000000163345e+03,3.433685076288534908e-06
1.638500000000163254e+03,3.431970097609001628e-06
1.638600000000163391e+03,3.430234224583433172e-06
1.638700000000163527e+03,3.428477386180681657e-06
1.638800000000163436e+03,3.426699511191441065e-06
1.638900000000163345e+03,3.424900528227541669e-06
1.639000000000163482e+03,3.423080365709700238e-06
1.639100000000163618e+03,3.413813213485408539e-06
1.639200000000163527e+03,3.404496392897504054e-06
1.639300000000163436e+03,3.395129756101562483e-06
1.639400000000163573e+03,3.385713154906024246e-06
1.639500000000163709e+03,3.376246440771554977e-06
1.639600000000163618e+03,3.366729464810511891e-06
1.639700000000163527e+03,3.357162077785977744e-06
1.639800000000163664e+03,3.347541102675570554e-06
1.639900000000163800e+03,3.337871628853190711e-06
1.640000000000163709e+03,3.328151299142548241e-06
1.640100000000163618e+03,3.311288640743916258e-06
1.640200000000163755e+03,3.294347707604927957e-06
1.640300000000163891e+03,3.277328275722438763e-06
1.640400000000163800e+03,3.260230120578575308e-06
1.640500000000163709e+03,3.243053017139972252e-06
1.640600000000163845e+03,3.225796739856566961e-06
1.640700000000163982e+03,3.208461062660841407e-06
1.640800000000163891e+03,3.191043702922821168e-06
1.640900000000163800e+03,3.173540901954991757e-06
1.641000000000163936e+03,3.155958103797177116e-06
1.641100000000164073e+03,3.131860368117067840e-06
1.641200000000163982e+03,3.107658871320938987e-06
1.641300000000163891e+03,3.083332169369472273e-06
1.641400000000164027e+03,3.058914170931225480e-06
1.641500000000164164e+03,3.034395074929197934e-06
1.641600000000164073e+03,3.009770721642557876e-06
1.641700000000163982e+03,2.985040819611137825e-06
1.641800000000164118e+03,2.960205076722613801e-06
1.641900000000164255e+03,2.935263200211455848e-06
1.642000000000164164e+03,2.910214896648927118e-06
1.642100000000164073e+03,2.879876240940167551e-06
1.642200000000164209e+03,2.849409852147829631e-06
1.642300000000164346e+03,2.818815376534365445e-06
1.642400000000164255e+03,2.788092459566394732e-06
1.642500000000164164e+03,2.757240745912666077e-06
1.642600000000164300e+03,2.726259879443038353e-06
1.642700000000164437e+03,2.695149503226774794e-06
1.642800000000164346e+03,2.663909259531039942e-06
1.642900000000164255e+03,2.632538789819147552e-06
1.643000000000164391e+03,2.601037734743063506e-06
1.643100000000164528e+03,2.565691151905150035e-06
1.643200000000164437e+03,2.530201065853576155e-06
1.643300000000164346e+03,2.494567088425106620e-06
1.643400000000164482e+03,2.458788830603264912e-06
1.643500000000164619e+03,2.422865902517114779e-06
1.643600000000164528e+03,2.386797913439172724e-06
1.643700000000164437e+03,2.350584471784057412e-06
1.643800000000164573e+03,2.314225185106633396e-06
1.643900000000164709e+03,2.277713048460524320e-06
1.644000000000164619e+03,2.241040704540036094e-06
1.644100000000164528e+03,2.202514125019761254e-06
1.644200000000164664e+03,2.163834999872465478e-06
1.644300000000164800e+03,2.125002923302274400e-06
1.644400000000164709e+03,2.086020651362382367e-06
1.644500000000164619e+03,2.046888601502889696e-06
1.644600000000164755e+03,2.007602100662508989e-06
1.644700000000164891e+03,1.968160737886838668e-06
1.644800000000164800e+03,1.928564101332467373e-06
1.644900000000164709e+03,1.888811778265171262e-06
1.645000000000164846e+03,1.848903355110046295e-06
1.645100000000164982e+03,1.840144269573609587e-06
1.645200000000164891e+03,1.831345903523074091e-06
1.645300000000164800e+03,1.822510082826573355e-06
1.645400000000164937e+03,1.813639212171657401e-06
1.645500000000165073e+03,1.804728675196552936e-06
1.645600000000164982e+03,1.795778363376666653e-06
1.645700000000164891e+03,1.786788167951194014e-06
1.645800000000165028e+03,1.777757979922916809e-06
1.645900000000165164e+03,1.768687690057633950e-06
1.646000000000165073e+03,1.759577188956838382e-06
1.646100000000164982e+03,1.794761805029102565e-06
1.646200000000165119e+03,1.830071451642384438e-06
1.646300000000165255e+03,1.865506449560980144e-06
1.646400000000165164e+03,1.901067120229628565e-06
1.646500000000165073e+03,1.936753785774910415e-06
1.646600000000165210e+03,1.972566769006411212e-06
1.646700000000165346e+03,2.008502097704421612e-06
1.646800000000165255e+03,2.044561408800914185e-06
1.646900000000165164e+03,2.080747754861971696e-06
1.647000000000165301e+03,2.117061460092402383e-06
1.647100000000165437e+03,2.154244801826202128e-06
1.647200000000165346e+03,2.191557831687299406e-06
1.647300000000165255e+03,2.229000876956658455e-06
1.647400000000165392e+03,2.266574265597035156e-06
1.647500000000165528e+03,2.304278326254005329e-06
1.647600000000165437e+03,2.342113388257356834e-06
1.647700000000165346e+03,2.380079781622449905e-06
1.647800000000165483e+03,2.418177837051330151e-06
1.647900000000165619e+03,2.456396364178277822e-06
1.648000000000165528e+03,2.494746473499505850e-06
1.648100000000165437e+03,2.533021861472558551e-06
1.648200000000165574e+03,2.571429517453503861e-06
1.648300000000165710e+03,2.609969007413179616e-06
1.648400000000165619e+03,2.648640660063846846e-06
1.648500000000165528e+03,2.687441505244853497e-06
1.648600000000165664e+03,2.726368823015927124e-06
1.648700000000165801e+03,2.765429018773874545e-06
1.648800000000165710e+03,2.804622422549355528e-06
1.648900000000165619e+03,2.843949365049066314e-06
1.649000000000165755e+03,2.883410177654628318e-06
1.649100000000165892e+03,2.921649080860452766e-06
1.649200000000165801e+03,2.960017316517867642e-06
1.649300000000165710e+03,2.998515204151511171e-06
1.649400000000165846e+03,3.037140718379685702e-06
1.649500000000165983e+03,3.075888010875297144e-06
1.649600000000165892e+03,3.114765644318638243e-06
1.649700000000165801e+03,3.153773939480625339e-06
1.649800000000165937e+03,3.192913217783767995e-06
1.649900000000166074e+03,3.232191251584357308e-06
1.650000000000165983e+03,3.271605072236477115e-06
1.650100000000165892e+03,3.308579302085942987e-06
1.650200000000166028e+03,3.345677580538110279e-06
1.650300000000166165e+03,3.382900214878137664e-06
1.650400000000166074e+03,3.420247513022656195e-06
1.650500000000165983e+03,3.457719783521018676e-06
1.650600000000166119e+03,3.495317335556348718e-06
1.650700000000166256e+03,3.533040478946234876e-06
1.650800000000166165e+03,3.570889524144362461e-06
1.650900000000166074e+03,3.608864782241488901e-06
1.651000000000166210e+03,3.646966564959936327e-06
1.651100000000166347e+03,3.681215865934051037e-06
1.651200000000166256e+03,3.715577396420946794e-06
1.651300000000166165e+03,3.750051430959042141e-06
1.651400000000166301e+03,3.784623203167800340e-06
1.651500000000166438e+03,3.819320816525667084e-06
1.651600000000166347e+03,3.854136628004715820e-06
1.651700000000166256e+03,3.889071519552525819e-06
1.651800000000166392e+03,3.924128785400882867e-06
1.651900000000166528e+03,3.959300512103172525e-06
1.652000000000166438e+03,3.994586979572648625e-06
1.652100000000166347e+03,4.024602462367335541e-06
1.652200000000166483e+03,4.054701351204288930e-06
1.652300000000166619e+03,4.084893141740817614e-06
1.652400000000166528e+03,4.115180450607912183e-06
1.652500000000166438e+03,4.145563507351878273e-06
1.652600000000166574e+03,4.176042541979694788e-06
1.652700000000166710e+03,4.206617784959705077e-06
1.652800000000166619e+03,4.237289467222402138e-06
1.652900000000166528e+03,4.268057820161439123e-06
1.653000000000166665e+03,4.298923075623362457e-06
1.653100000000166801e+03,4.323283127292640631e-06
1.653200000000166710e+03,4.347717146430466426e-06
1.653300000000166619e+03,4.372225309063155253e-06
1.653400000000166756e+03,4.396807791571168692e-06
1.653500000000166892e+03,4.421466910229557331e-06
1.653600000000166801e+03,4.446214221085274737e-06
1.653700000000166710e+03,4.471036557497002931e-06
1.653800000000166847e+03,4.495934098057298644e-06
1.653900000000166983e+03,4.520907021718320515e-06
1.654000000000166892e+03,4.545933126707369980e-06
1.654100000000166801e+03,4.563162571343464721e-06
1.654200000000166938e+03,4.580438874760113388e-06
1.654300000000167074e+03,4.597762142789620570e-06
1.654400000000166983e+03,4.615132481470900828e-06
1.654500000000166892e+03,4.632549997049792094e-06
1.654600000000167029e+03,4.650020686759540609e-06
1.654700000000167165e+03,4.667550535868129816e-06
1.654800000000167074e+03,4.685128016185001553e-06
1.654900000000166983e+03,4.702745578665048601e-06
1.655000000000167120e+03,4.720407136691835542e-06
1.655100000000167256e+03,4.729242013106515463e-06
1.655200000000167165e+03,4.738092293298301602e-06
1.655300000000167074e+03,4.746958002055852872e-06
1.655400000000167211e+03,4.755853868384433118e-06
1.655500000000167347e+03,4.764767296483821462e-06
1.655600000000167256e+03,4.773744244051652611e-06
1.655700000000167165e+03,4.782737679392282936e-06
1.655800000000167302e+03,4.791741621845406117e-06
1.655900000000167438e+03,4.800749795437099437e-06
1.656000000000167347e+03,4.809773761631264108e-06
1.656100000000167256e+03,4.809276452336052251e-06
1.656200000000167392e+03,4.808759791536936684e-06
1.656300000000167529e+03,4.808223714243567948e-06
1.656400000000167438e+03,4.807668155312129458e-06
1.656500000000167347e+03,4.807108283186811186e-06
1.656600000000167483e+03,4.806531737105773122e-06
1.656700000000167620e+03,4.805935509277214370e-06
1.656800000000167529e+03,4.805319533716469587e-06
1.656900000000167438e+03,4.804683744282942287e-06
1.657000000000167574e+03,4.804028074663702896e-06
1.657100000000167711e+03,4.793663454153522327e-06
1.657200000000167620e+03,4.783241931009194502e-06
1.657300000000167529e+03,4.772763339875324231e-06
1.657400000000167665e+03,4.762227515021410326e-06
1.657500000000167802e+03,4.751634290341250983e-06
1.657600000000167711e+03,4.740983499352294105e-06
1.657700000000167620e+03,4.730274975194695406e-06
1.657800000000167756e+03,4.719508550630730565e-06
1.657900000000167893e+03,4.708684058044186213e-06
1.658000000000167802e+03,4.697801329423239702e-06
1.658100000000167711e+03,4.677198169024877684e-06
1.658200000000167847e+03,4.656500866722894106e-06
1.658300000000167984e+03,4.635709161992039083e-06
1.658400000000167893e+03,4.614816944477882336e-06
1.658500000000167802e+03,4.593824483746365563e-06
1.658600000000167938e+03,4.572736937115426784e-06
1.658700000000168075e+03,4.551554042470366410e-06
1.658800000000167984e+03,4.530275537120484662e-06
1.658900000000167893e+03,4.508901157797538274e-06
1.659000000000168029e+03,4.487436347180146375e-06
1.659100000000168166e+03,4.457086329008214447e-06
1.659200000000168075e+03,4.426605764878517424e-06
1.659300000000167984e+03,4.395994297354441667e-06
1.659400000000168120e+03,4.365251568210875648e-06
1.659500000000168257e+03,4.334365074254426355e-06
1.659600000000168166e+03,4.303343704977733607e-06
1.659700000000168075e+03,4.272190214486278879e-06
1.659800000000168211e+03,4.240904242773474336e-06
1.659900000000168347e+03,4.209485429041709250e-06
1.660000000000168257e+03,4.177933411688336688e-06
1.660100000000168166e+03,4.138764653214132975e-06
1.660200000000168302e+03,4.099419914366899213e-06
1.660300000000168438e+03,4.059909702286718661e-06
1.660400000000168347e+03,4.020245456586391378e-06
1.660500000000168257e+03,3.980421758668677860e-06
1.660600000000168393e+03,3.940433422835562328e-06
1.660700000000168529e+03,3.900280002611229817e-06
1.660800000000168438e+03,3.859961050537442669e-06
1.660900000000168347e+03,3.819476118171583040e-06
1.661000000000168484e+03,3.778824756075477993e-06
1.661100000000168620e+03,3.732429507807177542e-06
1.661200000000168529e+03,3.685844783516433303e-06
1.661300000000168438e+03,3.639070068763557714e-06
1.661400000000168575e+03,3.592104847970788899e-06
1.661500000000168711e+03,3.544948604420371289e-06
1.661600000000168620e+03,3.497615919472620265e-06
1.661700000000168529e+03,3.450095228135445079e-06
1.661800000000168666e+03,3.402369778202773422e-06
1.661900000000168802e+03,3.354453749486864021e-06
1.662000000000168711e+03,3.306344546687291452e-06
1.662100000000168620e+03,3.254796894304680833e-06
1.662200000000168757e+03,3.203043905181147734e-06
1.662300000000168893e+03,3.151085029768951758e-06
1.662400000000168802e+03,3.098919717320458336e-06
1.662500000000168711e+03,3.046547415885673445e-06
1.662600000000168848e+03,2.993967572310266205e-06
1.662700000000168984e+03,2.941179632233455957e-06
1.662800000000168893e+03,2.888183040085667676e-06
1.662900000000168802e+03,2.834977239085964191e-06
1.663000000000168939e+03,2.781561671248639911e-06
1.663100000000169075e+03,2.733103865996413640e-06
1.663200000000168984e+03,2.684451348688473461e-06
1.663300000000168893e+03,2.635589294949040421e-06
1.663400000000169030e+03,2.586526632403063353e-06
1.663500000000169166e+03,2.537268403837030003e-06
1.663600000000169075e+03,2.487807824073423074e-06
1.663700000000168984e+03,2.438148429625349837e-06
1.663800000000169121e+03,2.388292232475107401e-06
1.663900000000169257e+03,2.338238703278729968e-06
1.664000000000169166e+03,2.287988523716315360e-06
1.664100000000169075e+03,2.334872581548341431e-06
1.664200000000169211e+03,2.381923946645913713e-06
1.664300000000169348e+03,2.429143051388424489e-06
1.664400000000169257e+03,2.476530329084018611e-06
1.664500000000169166e+03,2.524081012005383158e-06
1.664600000000169302e+03,2.571796795511920887e-06
1.664700000000169439e+03,2.619681719905977922e-06
1.664800000000169348e+03,2.667736220416697842e-06
1.664900000000169257e+03,2.715960937061932918e-06
1.665000000000169393e+03,2.764365626237435391e-06
1.665100000000169530e+03,2.814455653878550485e-06
1.665200000000169439e+03,2.864723379579779726e-06
1.665300000000169348e+03,2.915169262094735282e-06
1.665400000000169484e+03,2.965793761163494903e-06
1.665500000000169621e+03,3.016597337514097358e-06
1.665600000000169530e+03,3.067580452864624017e-06
1.665700000000169439e+03,3.118743569925317707e-06
1.665800000000169575e+03,3.170087152400101861e-06
1.665900000000169712e+03,3.221611664988312704e-06
1.666000000000169621e+03,3.273317573387185294e-06
1.666100000000169530e+03,3.325526681662590125e-06
1.666200000000169666e+03,3.377919739162970848e-06
1.666300000000169803e+03,3.430497219959573335e-06
1.666400000000169712e+03,3.483259599142640188e-06
1.666500000000169621e+03,3.536207352823329691e-06
1.666600000000169757e+03,3.589340958135829581e-06
1.666700000000169894e+03,3.642660893238499694e-06
1.666800000000169803e+03,3.696167637316319895e-06
1.666900000000169712e+03,3.749861670582995372e-06
1.667000000000169848e+03,3.803743474280682203e-06
1.667100000000169985e+03,3.856711865782149388e-06
1.667200000000169894e+03,3.909864822668703833e-06
1.667300000000169803e+03,3.963202818341387601e-06
1.667400000000169939e+03,4.016726327215961545e-06
1.667500000000170076e+03,4.070435824724645538e-06
1.667600000000169985e+03,4.124331787318085281e-06
1.667700000000169894e+03,4.178424007827530900e-06
1.667800000000170030e+03,4.232709352092999327e-06
1.667900000000170166e+03,4.287182981334684952e-06
1.668000000000170076e+03,4.341845378106620855e-06
1.668100000000169985e+03,4.393933684535054813e-06
1.668200000000170121e+03,4.446170754034862490e-06
1.668300000000170257e+03,4.498585493117226190e-06
1.668400000000170166e+03,4.551178349286125043e-06
1.668500000000170076e+03,4.603949770987423571e-06
1.668600000000170212e+03,4.656908471894746486e-06
1.668700000000170348e+03,4.710055047528164963e-06
1.668800000000170257e+03,4.763381915913456993e-06
1.668900000000170166e+03,4.816888678010145977e-06
1.669000000000170303e+03,4.870565512014629790e-06
1.669100000000170439e+03,4.920076992821605960e-06
1.669200000000170348e+03,4.969754327426441558e-06
1.669300000000170257e+03,5.019598974075049726e-06
1.669400000000170394e+03,5.069611354953522802e-06
1.669500000000170530e+03,5.119791893141837162e-06
1.669600000000170439e+03,5.170141012615885243e-06
1.669700000000170348e+03,5.220659138249336483e-06
1.669800000000170485e+03,5.271346695815088283e-06
1.669900000000170621e+03,5.322204111986571284e-06
1.670000000000170530e+03,5.373247142428388374e-06
1.670100000000170439e+03,5.418090252111002457e-06
1.670200000000170576e+03,5.463079227735062367e-06
1.670300000000170712e+03,5.508214428808195934e-06
1.670400000000170621e+03,5.553496215582808424e-06
1.670500000000170530e+03,5.598924949057747805e-06
1.670600000000170667e+03,5.644500990979117052e-06
1.670700000000170803e+03,5.690224703841934333e-06
1.670800000000170712e+03,5.736102433054879110e-06
1.670900000000170621e+03,5.782155336723814288e-06
1.671000000000170758e+03,5.828357531607723445e-06
1.671100000000170894e+03,5.866706754585155585e-06
1.671200000000170803e+03,5.905176709660954124e-06
1.671300000000170712e+03,5.943767691589311699e-06
1.671400000000170849e+03,5.982479995734583673e-06
1.671500000000170985e+03,6.021313918072186836e-06
1.671600000000170894e+03,6.060269755189751369e-06
1.671700000000170803e+03,6.099347804288456614e-06
1.671800000000170940e+03,6.138548363183928934e-06
1.671900000000171076e+03,6.177871730307380116e-06
1.672000000000170985e+03,6.217318204689892380e-06
1.672100000000170894e+03,6.247114616883849608e-06
1.672200000000171030e+03,6.276998382103280056e-06
1.672300000000171167e+03,6.306991630325848759e-06
1.672400000000171076e+03,6.337073144259235972e-06
1.672500000000170985e+03,6.367271814383691143e-06
1.672600000000171121e+03,6.397561598650641781e-06
1.672700000000171258e+03,6.427930728657489401e-06
1.672800000000171167e+03,6.458375745076805846e-06
1.672900000000171076e+03,6.488909874375255780e-06
1.673000000000171212e+03,6.519533326948277083e-06
1.673100000000171349e+03,6.538925597531368098e-06
1.673200000000171258e+03,6.558365560425656261e-06
1.673300000000171167e+03,6.577853317797119954e-06
1.673400000000171303e+03,6.597354050404987316e-06
1.673500000000171440e+03,6.616900090100421924e-06
1.673600000000171349e+03,6.636494004278688838e-06
1.673700000000171258e+03,6.656135895019442770e-06
1.673800000000171394e+03,6.675825864595218002e-06
1.673900000000171531e+03,6.695564015471415673e-06
1.674000000000171440e+03,6.715284245232319349e-06
1.674100000000171349e+03,6.722655116182800985e-06
1.674200000000171485e+03,6.730022692791873830e-06
1.674300000000171622e+03,6.737393388307791671e-06
1.674400000000171531e+03,6.744767190661956230e-06
1.674500000000171440e+03,6.752144087739787200e-06
1.674600000000171576e+03,6.759524067380918754e-06
1.674700000000171713e+03,6.766907117378694713e-06
1.674800000000171622e+03,6.774293225480370992e-06
1.674900000000171531e+03,6.781682379386889435e-06
1.675000000000171667e+03,6.789074566730313710e-06
1.675100000000171804e+03,6.783338525292104197e-06
1.675200000000171713e+03,6.777558269207921439e-06
1.675300000000171622e+03,6.771733667594829890e-06
1.675400000000171758e+03,6.765864589280324780e-06
1.675500000000171894e+03,6.759950902801610443e-06
1.675600000000171804e+03,6.753992476405096331e-06
1.675700000000171713e+03,6.747989178045927760e-06
1.675800000000171849e+03,6.741940875387317597e-06
1.675900000000171985e+03,6.735847435800118513e-06
1.676000000000171894e+03,6.729708726339372874e-06
1.676100000000171804e+03,6.710191616134158810e-06
1.676200000000171940e+03,6.690582015595214741e-06
1.676300000000172076e+03,6.670879676122587179e-06
1.676400000000171985e+03,6.651084348593060408e-06
1.676500000000171894e+03,6.631195783358964711e-06
1.676600000000172031e+03,6.611213730247436908e-06
1.676700000000172167e+03,6.591137938559779156e-06
1.676800000000172076e+03,6.570977451667715125e-06
1.676900000000171985e+03,6.550738448827731126e-06
1.677000000000172122e+03,6.530404799049318833e-06
1.677100000000172258e+03,6.497322483431636088e-06
1.677200000000172167e+03,6.464098977420782749e-06
1.677300000000172076e+03,6.430751485128999302e-06
1.677400000000172213e+03,6.397266924759666172e-06
1.677500000000172349e+03,6.363639817674581549e-06
1.677600000000172258e+03,6.329869787987501440e-06
1.677700000000172167e+03,6.295951774524472765e-06
1.677800000000172304e+03,6.261872737120613068e-06
1.677900000000172440e+03,6.227649886313907241e-06
1.678000000000172349e+03,6.193282844545320322e-06
1.678100000000172258e+03,6.147161891595565938e-06
1.678200000000172395e+03,6.100856934178776633e-06
1.678300000000172531e+03,6.054367502400968523e-06
1.678400000000172440e+03,6.007693125408211050e-06
1.678500000000172349e+03,5.960833331384658473e-06
1.678600000000172486e+03,5.913787647551380125e-06
1.678700000000172622e+03,5.866575196954261492e-06
1.678800000000172531e+03,5.819178425158408816e-06
1.678900000000172440e+03,5.771593976263132583e-06
1.679000000000172577e+03,5.723821371399328457e-06
1.679100000000172713e+03,5.666419839924638256e-06
1.679200000000172622e+03,5.608794574540036438e-06
1.679300000000172531e+03,5.550945004610836818e-06
1.679400000000172668e+03,5.492870558330669477e-06
1.679500000000172804e+03,5.434587463874821951e-06
1.679600000000172713e+03,5.376088005330339967e-06
1.679700000000172622e+03,5.317361367781417803e-06
1.679800000000172759e+03,5.258406971241334409e-06
1.679900000000172895e+03,5.199224234529493581e-06
1.680000000000172804e+03,5.139812575257137909e-06
1.680100000000172713e+03,5.073372373835050864e-06
1.680200000000172849e+03,5.006679090616945788e-06
1.680300000000172986e+03,4.939732086256654410e-06
1.680400000000172895e+03,4.872530720104352752e-06
1.680500000000172804e+03,4.805074350204183516e-06
1.680600000000172940e+03,4.737362333292057175e-06
1.680700000000173077e+03,4.669394024793875757e-06
1.680800000000172986e+03,4.601168778822983268e-06
1.680900000000172895e+03,4.532690656454622715e-06
1.681000000000173031e+03,4.463974948813410105e-06
